Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
6515,"Constn. of Police Station Bldg. at- Narla , Kalahandi",NAC ODAGAON,Municipal Bodies,NAC ODAGAON,Building Work,"4,94,325",Civil Works - Others,,752081,NAC-ODG-07-2022-23,2022_ORULB_77863_3,Open Tender,Works,Nil,Nil,"494,324.62",10-Jun-2022,"INR 494,324.62",
6593,"Constn. of Multi Storied Training Hall of SCRB, Bhubaneswar (2nd and 3rd Floor)",Jaraka,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,"S.E. Jaraka Irrigation Division, Jaraka",Building Work,"19,48,000",Civil Works - Others,,755050,JKID-04 OF 2022-23,2022_JIRR_83086_7,National Competitive Bid,Works,Nil,Nil,"1,655,995",12-Jan-2023,"INR 1,655,995",
6652,"Constn. of 4 Nos. F type Qtrs. at Polsara P.S, Ganjam",Kolabnagar,"CCE,Upper Kolab Project,Jeypore||CCE,Upper Kolab Project, Bariniput||EE , Upper Kolab Headworks Division,Kolabnagar","Office of the SE UKHW DIVN, Kolabnagar, Koraput.",Building Work,"46,31,932",Civil Works - Others,,764011,SE-UKHWD-05/2022-23(Sl.No.15),2022_CCEJE_83481_1,Open Tender,Works,Nil,Nil,"3,937,605.39",22-Mar-2023,"INR 4,631,932",
6682,"Constn. of 4 Nos. F type Qtrs. at Barkote P.S, Deogarh",GUNUPUR,Municipal Bodies||Gunupur Municipal Council,GUNUPUR,Building Work,"7,38,313",Civil Works - Others,,765022,GUN-MUN-56/2021-22,2021_ORULB_72751_15,Open Tender,Works,Nil,Nil,"627,658",28-Jan-2022,"INR 738,313",
6708,"Constn. of 4 Nos. F type Qtrs. at Balanga P.S, Puri","Bhanjanagar, Ganjam","CE,Drainage,Cuttack||SE Drainage Circle Bhubaneswar","O/o the Addl. Chief Engineer, Drainage Circle, Bhu",Building Work,"3,91,99,112",Civil Works - Others,,751012,SEDC-BBSR/DD-BAM-35/2021-22,2021_CEDC_74800_1,Open Tender,Works,Nil,Nil,"33,323,165",16-Mar-2022,"INR 33,323,165",
6931,"Constn. of 4 Nos. F type Qtrs. at Dharakote P.S., Ganjam",SAMBALPUR,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR",EE MIDIVISION SAMBALPUR,Building Work,"73,52,000",Civil Works - Water Works,,768001,EEMID SBP-11 of 2021-22,2022_CEMIB_75732_2,Open Tender,Works,Nil,Nil,"6,249,091.47",14-Apr-2022,"INR 7,351,007.49",
6937,"Constn. of 6 Nos. F type Qtrs. at Konark P.S., Puri",Jaleswar,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,"Rural Works Division, Jaleswar",Building Work,"5,25,618",Civil Works - Roads,,756086,SE/RW/Jls- 04/2022-23,2022_CERWI_83508_26,Open Tender,Works,Nil,Nil,"446,445",15-Feb-2023,"INR 525,168",
6938,"Constn. of 6 Nos. F type Qtrs. at Baideswar P.S., Cuttack","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"20,33,899",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_8,Open Tender,Works,Nil,Nil,"1,729,018",27-Apr-2023,"INR 1,729,018",
6939,Constn. of 6 Nos. F type Qtrs. at Southern Range Fire Office Berhampur,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"28,81,356",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_7,Open Tender,Works,Nil,Nil,"1,449,441",27-Apr-2023,"INR 2,449,441",
6940,Constn. of 6 Nos. F type Qtrs. at 4th IRBn. Deogarh,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"25,74,625",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_6,Open Tender,Works,Nil,Nil,"2,188,689",27-Apr-2023,"INR 2,188,689",
6941,"Constn. of 6 Nos. F type Qtrs. at Niali F.S, Cuttack","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"38,13,642",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_5,Open Tender,Works,Nil,Nil,"3,241,978",27-Apr-2023,"INR 3,241,978",
6942,"Cluster of 1.Constn. of 4 Nos. F type Qtrs. at Udaygiri P.S, Gajapati and 2.Constn. of 4 Nos. F type Qtrs. at R.Udaygiri P.S, Gajapati","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"20,76,308",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_4,Open Tender,Works,Nil,Nil,"1,765,070",27-Apr-2023,"INR 1,765,070",
6943,"Cluster of 1.Constn. of 4 Nos. F type Qtrs. at Bijepur P.S, Bargarh and 2.Constn. of 4 Nos. F type Qtrs. at Sohela P.S. Bargarh","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"21,18,700",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_3,Open Tender,Works,Nil,Nil,"1,801,107",27-Apr-2023,"INR 1,801,107",
6944,Cluster of 1.Constn. of 4 Nos. F type Qtrs. at Jajpur Road and 2.Constn. of 4 Nos. E type Qtrs. at Jajpur Road,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"16,94,916",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_2,Open Tender,Works,Nil,Nil,"1,440,849",27-Apr-2023,"INR 1,440,849",
6945,"Cluster of 1.Constn. of Office-cum-Residence of SDPO at Khariar, Nuapada and 2.Constn. of 4 Nos. E type Qtrs. at Khariar P.S, Nuapada","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"15,74,326",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_14,Open Tender,Works,Nil,Nil,"1,338,335",27-Apr-2023,"INR 1,338,335",
6946,Cluster of 1.Constn. of 6 Nos. F type Qtrs. at 4th SSBn. Malkangiri and 2.Constn. of 6 Nos. E type Qtrs. at 4th SSBn. Malkangiri,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"16,64,633",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_13,Open Tender,Works,Nil,Nil,"1,415,105",27-Apr-2023,"INR 1,415,105",
6947,"Cluster of 1.Constn. of 4 Nos. E type Qtr. At R.O. Rourkela, 2.Constn. of 4 Nos. F type Qtr. At Uditnagar P.S., Rourkela and 3.Constn. of O.P Building Kuarmunda, Sundargarh","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"30,71,680",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_12,Open Tender,Works,Nil,Nil,"2,611,236",27-Apr-2023,"INR 2,611,236",
6948,"Cluster of 1. Constn. of 18 Nos. F type Qtrs at District Hdqtrs., Kendrapada and 2. Constn. of Boundary With Approach road in the premises of newly Constructed at Garadpur Police Colony, Kendrapada","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"23,72,882",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86729_1,Open Tender,Works,Nil,Nil,"2,017,187",27-Apr-2023,"INR 2,017,187",
6949,"Constn. of 24x7 PHC Bldg. at Nakrundi of Th.Rampur Block, Kalahandi","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"30,76,272",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86725_1,Open Tender,Works,Nil,Nil,"2,615,139",27-Apr-2023,"INR 2,615,139",
6950,"Cluster of 1.Constn. of 4 Nos. F type Qtr. At- Byree P.S, Jajpur and 2.Constn. of 4 Nos. F type Qtr. At- Bari P.S, Jajpur","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"20,36,123",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86724_1,Open Tender,Works,Nil,Nil,"1,730,909",27-Apr-2023,"INR 1,730,909",
6951,"Cluster of 1.Constn. of 4 Nos. F type Qtr. At- Hindol P.S, Dhenkanal and 2.Constn. of 4 Nos. E type Qtr. At- Hindol P.S, Dhenkanal","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"32,96,242",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86723_1,Open Tender,Works,Nil,Nil,"2,802,136",27-Apr-2023,"INR 2,802,136",
6952,"Constn. of 4 Nos. F type Qtr. At- Niali P.S, Cuttack","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"23,91,145",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86722_1,Open Tender,Works,Nil,Nil,"2,032,713",27-Apr-2023,"INR 2,032,713",
6953,"Constn. of 4 Nos. F type Qtr. At- Badamba P.S, Cuttack","PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI OFFICE, SUKINDA, JAJPUR",Building Work,"30,83,277",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86721_1,Open Tender,Works,Nil,Nil,"2,621,094",27-Apr-2023,"INR 2,621,094",
6954,"Constn. of 4 Nos. F type Qtr. At- Tikayatpalli P.S, Rourkela","PANCHAYAT SAMITI,SUKINDA",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||SUKINDA Block,"PANCHAYAT SAMITI,SUKINDA",Building Work,"24,25,853",Civil Works - Water Works,,755018,TENDER ONLINE 01 SUKINDA 2022-23,2023_PRSKI_86719_1,Open Tender,Works,Nil,Nil,"2,062,218",27-Apr-2023,"INR 2,062,218",
6955,"Constn. of 4 Nos. E type Qtr. At- Baghamari P.S, Khurda","DANAGADI, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DANAGADI Block,"PANCHAYAT SAMITI, DANAGADI",Building Work,"16,13,880",Civil Works - Others,,755026,01 DANAGADI/2022-23,2023_PRDNG_86391_1,Open Tender,Works,Nil,Nil,"1,371,957",13-Apr-2023,"INR 1,371,957",
6956,"Constn. of 6 Nos. F type Qtrs. at Boriguma PS, Koraput","DANAGADI, JAJPUR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DANAGADI Block,"PANCHAYAT SAMITI, DANAGADI",Building Work,"12,59,125",Civil Works - Others,,755026,01 DANAGADI/2022-23,2023_PRDNG_86361_1,Open Tender,Works,Nil,Nil,"1,070,382",13-Apr-2023,"INR 1,070,382",
6957,"Constn. of 6 Nos. F type Qtrs. at Excise Station Kasinagar, Gajapati",Chandabali NAC,Municipal Bodies||Chandbali NAC,"Chandabali NAC, Chandabali.",Building Work,"15,00,000",Civil Works - Others,,756133,CN/05 /2022-23,2023_ORULB_86019_33,Open Tender,Works,Nil,Nil,"1,275,571.92",23-Apr-2023,"INR 1,275,571.92",
6958,"Cluster of 1.Constn. of 6 Nos. F type Qtrs. at Sadar PS, Nayagarh, 2. Constn. of 6 Nos. E type Qtrs. at R.O, Nayagarh and 3.Constn. of 6 Nos. F type Qtrs. at Nayagarh P.S",Kamakhyanagar NAC,Municipal Bodies||Kamakhyanagar NAC,Kamakhyanagar NAC,Building Work,"5,53,600",Civil Works - Others,,759018,KNR-NAC-01/2022-23,2023_ORULB_85230_15,Open Tender,Works,Nil,Nil,"398,865",20-Apr-2023,"INR 398,865",
6959,"Constn. of 4 Nos. F type Qtrs. at Saintala P.S, Bolangir",Jaleswar,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,"R.W.Division, Jaleswar",Building Work,"8,92,610",Civil Works - Roads,,756086,TCN No.01/22-23,2022_CERWI_79128_1,Open Tender,Works,Nil,Nil,"758,807",28-Jul-2022,"INR 892,610",
6960,"Constn. of 4 Nos. F type Qtrs. at Korei P.S, Jajpur",Karanjia,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,Karanjia,Building Work,"66,85,369",Civil Works - Lift Irrigation Schemes,,757037,e-Procurement Notice Bid ID 15 EELID (KJA/2020-21),2021_OLIC_74544_72,National Competitive Bid,Works,Nil,Nil,"6,685,369.11",21-Mar-2022,"INR 6,685,369.11",
6961,"Constn. of 4 Nos. F type Qtrs. at Delanga P.S, Puri",Karanjia,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,Karanjia,Building Work,"23,41,645",Civil Works - Lift Irrigation Schemes,,757037,e-Procurement Notice Bid ID 15 EELID (KJA/2020-21),2021_OLIC_74544_14,National Competitive Bid,Works,Nil,Nil,"2,341,645.04",17-Mar-2022,"INR 2,341,645.04",
6962,Constn. of District Excise Mobile Unit Building at Nowrangpur,Karanjia,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,Karanjia,Building Work,"24,07,333",Civil Works - Lift Irrigation Schemes,,757037,e-Procurement Notice Bid ID 15 EELID (KJA/2020-21),2021_OLIC_74544_107,National Competitive Bid,Works,Nil,Nil,"2,407,332.58",21-Mar-2022,"INR 2,407,332.58",
6964,"Constn. of 6 Nos. F type Qtrs. at Nandipada PS, Keonjhar",Jaleswar,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,"Rural Works Division, Jaleswar",Building Work,"5,21,814",Civil Works - Roads,,756086,SE/RW/Jls- 04/2022-23,2022_CERWI_83508_30,Open Tender,Works,Nil,Nil,"443,594",16-Feb-2023,"INR 521,814",
6966,"Construction of CHC Building at Agarpada, Bhadrak",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,98,160",Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_9,Open Tender,Works,Nil,Nil,"423,486",26-Mar-2023,"INR 423,486",
6967,"Constn. of New Auditorium Building at College of Agriculture, OUAT Chiplima, Sambalpur",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"9,95,968",Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_8,Open Tender,Works,Nil,Nil,"846,673",26-Mar-2023,"INR 846,673",
6968,"Cluster of 1.Construction of 28 F type qtrs at SOG Chandaka (Block-1), Bhubaneswar and 2. Construction of 28F type qtrs at SOG Chandaka (Block-2), Bhubaneswar",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,92,605",Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_5,Open Tender,Works,Nil,Nil,"492,605",25-Mar-2023,"INR 492,605",
6969,"Cluster of 1.Constn.of 28 F type qtrs.at UPTTI Campus(Block-1),2.UPTTI Campus(Block-2),3.UPTTI Campus(Block-3),4.UPTTI Campus(Block-4),5.UPTTI Campus(Block-5),6.UPTTI (Block-6),7. UPTTI Campus(Block-7) and 8.UPTTI Campus(Block-8)at DCP Bhubaneswar",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,98,160",Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_4,Open Tender,Works,Nil,Nil,"423,486",25-Mar-2023,"INR 423,486",
6970,"Constn. of 10 Capacity Hospital Ward at Sub-Jail Baliguda, Kandhamal",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,92,605",Civil Works - Others,,761126,e- BNID-13/2022-23,2023_CEBMB_86030_3,Open Tender,Works,Nil,Nil,"418,764",25-Mar-2023,"INR 418,764",
6971,"Constn. of 4 Nos. E type Qtr. At- Gurandi P.S, Gajapati",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,96,435",Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_25,Open Tender,Works,Nil,Nil,"422,019",28-Mar-2023,"INR 422,019",
6972,"Construction of CHC Building at Sinapalli, Nuapada",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,95,976",Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_21,Open Tender,Works,Nil,Nil,"421,629",28-Mar-2023,"INR 421,629",
6973,"Construction of CHC Building at Bhapur, Nayagarh",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","S.E., Bhanjanagar Irrigation Division, Bhanjanagar",Building Work,"4,91,331",Civil Works - Others,,761111,e- BNID-13/2022-23,2023_CEBMB_86030_14,Open Tender,Works,Nil,Nil,"417,681",27-Mar-2023,"INR 417,681",
6974,"Cluster of 1.Construction of 28 E type qtrs at Janla O.P at UPD Bhubaneswar (Block-1), 2.Construction of 28 E type qtrs at Janla O.P at UPD Bhubaneswar(Block-2) and 3.Construction of 28 E type qtrs at Tamando P.S at DCP Bhubaneswar",Hinjili,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o the Additional CE, RB Basin, Berhampur",Building Work,"3,28,85,491",Civil Works - Others,,761102,"ACE,RBB-29/2022-23",2022_CEBMB_83098_4,National Competitive Bid,Works,Nil,Nil,"31,244,505",28-Dec-2022,"INR 31,244,505",
6975,"Construction of New Police Station Building at Mahuldiha, Mayurbhanj",Sorada,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","O/o Additional CE, RB Basin, Berhampur",Building Work,"4,23,41,372",Civil Works - Others,,761108,"ACE,RBB-28/2022-23",2022_CEBMB_82842_3,National Competitive Bid,Works,Nil,Nil,"35,994,400.47",16-Dec-2022,"INR 35,994,400",
6976,"Cluster of 1.Constn. of 1 Nos. E type Qtr. At- Remuna F.S., Balasore, 2.Constn. of 6 Nos. F type Qtr. At-Remuna F.S., Balasore , 3.Constn. of 1 Nos. E type Qtr. At- Bahanaga F.S., Balasore and 4.Constn. of 6 Nos. F type Qtr. At-Bahanaga F.S.,Balasore",Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Building Work,"4,23,160",Civil Works - Others,,761126,e-BNID-08/2022-23,2022_CEBMB_82808_9,Open Tender,Works,Nil,Nil,"423,160",22-Jan-2023,"INR 423,160",
6977,"Construction of CHC Building at Khamar, Angul",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Building Work,"2,70,319",Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_57,Open Tender,Works,Nil,Nil,"229,798",29-Jan-2023,"INR 229,798",
6978,"Cluster of 1.Construction of 120 Men Barrack-I (First Floor), DCP Bhubaneswar and 2.Construction of 120 Men Barrack-II (First Floor), DCP Bhubaneswar",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Building Work,"11,32,481",Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_56,Open Tender,Works,Nil,Nil,"962,722",29-Jan-2023,"INR 962,722",
6979,"Construction, repair and renovation of DVH Dhenkanal, BVD Gondia, BVD Kamkshyanagar, BVD Odapada, BVD Kankadahada at Dhenkanal.",Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar","Construction, repair and renovation of DVH Dhenkanal, BVD Gondia, BVD Kamkshyanagar, BVD Odapada, BVD Kankadahada at Dhenkanal.","8,21,227",Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_55,Open Tender,Works,Nil,Nil,"698,125",29-Jan-2023,"INR 698,125",
6980,Construction of Renovation and partition of covershed at Ghasiput market yard under R.M.C. Banki,Aska,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","SE, BhanjanagarIrr. Divn., Bhanjanagar",Civil Construction Work,"7,54,819",Civil Works - Others,,761111,e-BNID-08/2022-23,2022_CEBMB_82808_47,Open Tender,Works,Nil,Nil,"641,672",29-Jan-2023,"INR 641,672",
